experiment,channel,window_index,sampling_rate_hz,raw_bytes,compressed_bytes,reduction_percent,reconstruction_exact,rice_parameters,selected_mode
Experiment A (Native 1000Hz),Lead II (LL-RA),40,1000.0,3000,830,72.33,True,"4,4,3,7,8,5,3,4,4,4,4,4,5,4,3,3,3,4,4,4,4,4,4,3,4,3,4,4,4,5,6,6","1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),41,1000.0,3000,825,72.5,True,"5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,5,4,4,5,4,4","0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),42,1000.0,3000,807,73.1,True,"4,5,5,4,3,3,4,3,3,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,5,4,4,3","0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),43,1000.0,3000,799,73.37,True,"4,4,3,3,4,4,4,4,4,4,4,4,4,4,5,6,4,4,4,4,4,4,5,4,4,3,3,4,3,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),44,1000.0,3000,809,73.03,True,"3,3,3,4,4,4,4,3,4,6,6,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,3,4,4,4,4","1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),45,1000.0,3000,824,72.53,True,"4,4,4,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,3,4,3,4,3,4,4,3,4,7,7","1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),46,1000.0,3000,818,72.73,True,"5,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,6,4,4,4,4,4","0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),47,1000.0,3000,817,72.77,True,"4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,6,7,5,4,4,4,4,4,4,5,4,3,4","0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),48,1000.0,3000,804,73.2,True,"4,3,4,4,4,3,4,3,4,4,4,4,4,4,6,6,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),49,1000.0,3000,799,73.37,True,"4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,5,4,4,5,3,2,4,4,3,3,3,2,4,4,4,4,3","1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),50,1000.0,3000,820,72.67,True,"4,4,3,4,5,5,5,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,7,4","1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),51,1000.0,3000,805,73.17,True,"7,4,4,4,4,4,4,5,4,3,3,3,3,2,3,4,3,3,3,4,4,4,4,4,4,5,6,5,4,4,4,4","1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),52,1000.0,3000,815,72.83,True,"4,4,5,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,4,4,4","0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),53,1000.0,3000,804,73.2,True,"4,4,4,4,4,4,2,3,3,4,4,4,4,3,4,7,5,4,4,4,4,4,4,5,4,3,4,4,4,4,4,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),54,1000.0,3000,817,72.77,True,"4,4,3,3,4,4,4,4,4,5,6,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4","1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),55,1000.0,3000,826,72.47,True,"4,4,3,4,7,7,5,4,4,4,4,4,4,5,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,5,7","1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),56,1000.0,3000,832,72.27,True,"7,5,4,4,4,4,4,5,5,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,4","0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),57,1000.0,3000,804,73.2,True,"4,3,5,4,4,4,3,3,4,3,3,3,4,4,3,4,4,4,4,4,5,6,5,4,4,4,4,4,5,5,4,4","0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),58,1000.0,3000,818,72.73,True,"4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,5,4,4,4,4,4,5,4,4,3,3,3,3,3,1","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),59,1000.0,3000,795,73.5,True,"3,3,3,3,4,4,3,4,4,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3,3,4,4,4","1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),60,1000.0,3000,831,72.3,True,"4,4,5,5,5,5,4,4,4,4,4,5,5,4,4,4,4,4,4,3,4,3,3,3,4,4,4,3,4,7,7,5","1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),61,1000.0,3000,822,72.6,True,"4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,6,6,4,4,4,4,4,4","1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),62,1000.0,3000,827,72.43,True,"4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,8,5,4,4,4,5,4,4,5,4,3,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),63,1000.0,3000,808,73.07,True,"4,3,4,4,4,3,3,4,4,4,4,4,4,5,5,6,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),64,1000.0,3000,808,73.07,True,"3,3,4,4,4,4,4,4,6,6,5,4,4,4,4,4,4,5,4,3,4,4,3,4,3,3,4,4,4,4,4,4","1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),65,1000.0,3000,827,72.43,True,"4,4,4,5,6,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4","1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),66,1000.0,3000,794,73.53,True,"5,4,4,3,4,4,5,4,3,3,3,3,3,3,3,3,4,4,3,4,3,4,4,4,6,6,5,4,4,4,4,5","0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),67,1000.0,3000,820,72.67,True,"4,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,5,5,4,4,4","0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),68,1000.0,3000,819,72.7,True,"4,4,3,4,3,3,3,4,4,4,4,4,3,4,7,7,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),69,1000.0,3000,818,72.73,True,"4,4,4,4,4,4,4,4,4,5,6,5,4,4,5,4,4,5,5,4,4,4,4,4,3,4,4,3,4,4,4,5","1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),70,1000.0,3000,838,72.07,True,"4,3,4,5,8,6,4,3,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,7","1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),71,1000.0,3000,813,72.9,True,"6,4,4,4,4,4,4,5,4,4,3,4,4,4,3,4,4,3,3,4,4,4,4,4,5,6,5,4,4,4,4,4","0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),72,1000.0,3000,804,73.2,True,"4,4,5,4,2,3,3,3,2,3,4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,4,5,4,4,3","0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),73,1000.0,3000,803,73.23,True,"4,4,4,3,4,4,4,3,4,4,4,4,4,4,6,6,4,4,4,4,4,4,4,5,4,3,3,3,3,4,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),74,1000.0,3000,809,73.03,True,"3,3,4,4,4,3,4,4,4,6,5,5,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,4,4","1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),75,1000.0,3000,818,72.73,True,"4,4,4,4,5,6,5,4,4,4,4,4,5,5,4,4,3,4,4,4,3,3,3,3,4,4,4,4,3,3,7,7","1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),76,1000.0,3000,828,72.4,True,"7,5,4,4,4,4,4,5,5,4,4,4,3,4,4,3,4,3,4,3,4,4,4,4,4,6,6,5,3,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),77,1000.0,3000,831,72.3,True,"4,4,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,7,7,5,4,4,4,4,4,5,5,4,3","0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),78,1000.0,3000,829,72.37,True,"4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,5,4,4,4,5,4,5,5,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),79,1000.0,3000,795,73.5,True,"4,4,4,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,5,5,3,4,3,3,3,3,4,4,4,4,4,4","1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),80,1000.0,3000,812,72.93,True,"4,4,4,4,4,5,5,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4","1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),81,1000.0,3000,820,72.67,True,"6,5,4,4,4,4,4,4,5,4,3,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,6,5,4,4,4,4","0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),82,1000.0,3000,824,72.53,True,"4,4,4,5,5,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,5,5,4,4","0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),83,1000.0,3000,809,73.03,True,"3,4,4,4,3,3,3,3,4,3,4,4,4,3,3,6,8,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),84,1000.0,3000,809,73.03,True,"4,4,4,4,4,4,4,4,4,4,6,5,5,4,4,4,4,4,5,5,4,3,4,4,4,4,4,4,4,4,4,3","1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),85,1000.0,3000,824,72.53,True,"4,4,4,3,3,7,7,5,4,3,4,4,4,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4","1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),86,1000.0,3000,840,72.0,True,"6,6,5,4,4,4,4,4,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,6,5,4,4,3","0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),87,1000.0,3000,804,73.2,True,"4,4,4,5,4,3,3,3,3,3,4,3,4,4,4,4,4,4,4,3,4,5,6,5,4,4,4,4,4,5,4,3","0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),88,1000.0,3000,811,72.97,True,"4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,5,6,5,4,4,4,4,4,4,5,4,4,4,3,4,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),89,1000.0,3000,803,73.23,True,"3,3,3,4,2,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,3","1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),90,1000.0,3000,802,73.27,True,"4,4,4,4,4,6,5,5,4,4,4,4,4,4,5,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4,3,4","1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),91,1000.0,3000,868,71.07,True,"5,8,5,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4","1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),92,1000.0,3000,831,72.3,True,"4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,7,7,5,3,4,4,5,4,4,5,4","0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),93,1000.0,3000,814,72.87,True,"4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,6,6,5,4,4,4,4,4,5,5,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),94,1000.0,3000,809,73.03,True,"4,4,3,4,4,4,4,4,4,4,4,6,7,5,4,4,4,4,4,5,4,4,3,3,3,3,3,4,4,4,4,2","1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),95,1000.0,3000,818,72.73,True,"4,5,4,4,4,4,5,6,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4","1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),96,1000.0,3000,816,72.8,True,"5,6,6,4,3,4,5,4,4,5,4,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,5,6,5,4,3","1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),97,1000.0,3000,816,72.8,True,"4,4,4,4,5,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,6,5,4,4,4,4,4,4,5,5","1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),98,1000.0,3000,813,72.9,True,"4,4,4,4,3,4,3,3,3,4,3,4,4,4,3,3,5,7,6,4,4,4,4,4,4,5,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),99,1000.0,3000,806,73.13,True,"4,3,4,4,4,3,4,4,4,4,4,5,6,5,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),100,1000.0,3000,818,72.73,True,"4,4,4,4,3,4,7,7,5,3,3,4,5,4,5,5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4","1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),101,1000.0,3000,839,72.03,True,"4,6,6,5,4,4,4,4,4,5,5,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,6,7,5,3,3","1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),102,1000.0,3000,814,72.87,True,"4,4,4,3,5,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,6,6,5,4,4,4,4,4,4,5","0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),103,1000.0,3000,807,73.1,True,"5,4,4,3,4,4,3,3,4,3,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,5,5,3,3,3,4,5","1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),104,1000.0,3000,792,73.6,True,"3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,3,3,4,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),105,1000.0,3000,799,73.37,True,"3,4,4,4,4,4,4,6,5,4,4,4,4,4,4,5,4,3,4,4,4,4,3,3,4,3,2,4,4,4,4,2","1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),106,1000.0,3000,846,71.8,True,"4,5,8,6,4,4,4,5,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,6,4,4","1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),107,1000.0,3000,815,72.83,True,"4,4,4,4,4,5,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,6,7,5,4,4,4,5,4,4,6","1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),108,1000.0,3000,822,72.6,True,"5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,5,4,4,5,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),109,1000.0,3000,799,73.37,True,"4,3,4,4,4,4,4,4,4,4,4,4,5,6,4,4,4,4,4,4,5,5,4,3,3,4,4,3,3,4,3,3","1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),110,1000.0,3000,831,72.3,True,"4,3,4,4,4,4,4,7,7,5,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3,4,4,4,4,4,5","1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),111,1000.0,3000,810,73.0,True,"3,5,5,6,5,4,4,5,4,4,5,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,5,6,5,4","1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),112,1000.0,3000,837,72.1,True,"4,4,4,4,4,5,5,4,4,4,3,4,4,3,4,4,4,4,4,5,4,4,4,7,7,5,4,4,4,4,4,4","1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),113,1000.0,3000,820,72.67,True,"5,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,3,4,7,7,4,4,4,5,4,4,5,5,4,4,4,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),114,1000.0,3000,814,72.87,True,"4,4,4,3,4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),115,1000.0,3000,814,72.87,True,"4,4,4,4,4,4,3,5,7,5,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,3,3,3,4,4,4,4","1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),116,1000.0,3000,828,72.4,True,"4,4,5,6,5,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,3,6,6,5,3","1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),117,1000.0,3000,805,73.17,True,"4,4,4,4,4,4,5,4,3,3,4,3,3,4,3,4,3,4,4,4,4,4,4,6,6,5,4,4,4,4,4,3","1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),118,1000.0,3000,822,72.6,True,"5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,4,3,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),119,1000.0,3000,781,73.97,True,"3,4,3,3,3,3,3,3,4,4,4,3,4,5,5,5,4,4,4,4,4,5,5,4,3,4,3,4,4,4,3,5","1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1"
